bhk,type,locality,area,price,price_unit,region,status,age,price_in_USD
1,0,7861,600,50.0,L,117,0,Resale,60000.0
1,0,8140,600,63.0,L,117,1,New,75600.0
2,0,6988,900,85.0,L,117,0,Resale,102000.0
2,0,6840,1050,80.0,L,117,0,Resale,96000.0
2,0,905,1100,85.0,L,117,0,Resale,102000.0
2,0,4884,1020,61.0,L,117,0,Resale,73200.0
1,0,7459,655,63.0,L,117,0,Resale,75600.0
1,0,4945,650,54.0,L,117,0,Resale,64800.0
2,0,6600,750,66.0,L,117,0,Resale,79200.0
2,0,1200,840,76.0,L,117,0,Resale,91200.0
2,0,5223,900,55.0,L,117,0,Resale,66000.0
1,0,3938,514,55.0,L,117,0,Resale,66000.0
1,0,2906,531,55.0,L,117,0,Resale,66000.0
1,0,2906,514,55.0,L,117,0,Resale,66000.0
2,0,5717,700,63.0,L,117,0,Resale,75600.0
2,0,3660,950,78.0,L,117,0,Resale,93600.0
2,0,4337,726,78.0,L,117,0,Resale,93600.0
1,0,5169,715,73.0,L,117,0,Resale,87600.0
1,0,8603,745,70.0,L,117,0,Resale,84000.0
1,0,1635,514,52.0,L,117,0,Resale,62400.0
2,0,8486,950,77.0,L,117,0,Resale,92400.0
3,0,1635,1250,96.0,L,117,0,Resale,115200.0
1,0,2046,620,51.0,L,117,0,Resale,61200.0
1,0,5234,513,50.0,L,117,0,Resale,60000.0
1,0,8762,513,60.0,L,117,0,Resale,72000.0
1,0,2294,620,58.0,L,117,0,Resale,69600.0
1,0,1490,512,55.0,L,117,0,Resale,66000.0
2,0,5126,3000,2.28,Cr,117,0,Resale,273599.99999999994
1,0,6691,520,62.0,L,117,0,Resale,74400.0
2,0,5223,805,62.0,L,117,0,Resale,74400.0
1,0,7440,690,60.0,L,117,0,Resale,72000.0
1,0,7353,695,58.0,L,117,0,Resale,69600.0
2,0,9473,850,68.0,L,117,0,Resale,81600.0
1,0,1189,600,40.0,L,194,0,Resale,48000.0
1,0,6486,505,84.99,L,31,0,Resale,101988.0
1,0,2444,500,40.0,L,194,0,New,48000.0
2,0,631,986,1.55,Cr,194,0,Resale,186000.0
1,0,631,520,1.05,Cr,194,0,Resale,126000.0
1,0,4603,446,21.0,L,15,0,New,25200.0
2,0,2673,808,1.64,Cr,194,0,New,196799.99999999997
1,0,2673,450,82.0,L,194,0,New,98400.0
4,0,2673,1753,3.96,Cr,194,0,New,475200.0
3,0,2673,1324,2.68,Cr,194,0,New,321600.0
2,0,2673,598,1.19,Cr,194,0,New,142800.0
3,0,2673,991,2.03,Cr,194,0,New,243599.99999999997
2,0,2673,663,1.37,Cr,194,0,New,164400.00000000003
2,0,2673,761,1.55,Cr,194,0,New,186000.0
3,0,2673,944,1.95,Cr,194,0,New,234000.0
2,0,2673,632,1.3,Cr,194,0,New,156000.0
3,0,2180,1500,4.0,Cr,147,0,Resale,480000.0
2,0,7229,1004,1.18,Cr,194,0,Resale,141600.0
1,0,812,480,47.0,L,76,1,New,56400.0
1,0,5269,725,41.95,L,47,1,New,50340.0
2,0,5525,900,1.3,Cr,2,0,Resale,156000.0
3,0,4537,1800,2.72,Cr,120,1,New,326400.00000000006
2,0,4352,1050,2.2,Cr,119,1,New,264000.0
3,0,7810,1225,2.35,Cr,119,0,Resale,282000.0
2,0,8462,1475,4.2,Cr,148,0,Resale,504000.0
2,0,8462,1275,3.75,Cr,148,0,Resale,450000.0
3,0,3629,1802,5.5,Cr,100,0,Resale,660000.0
2,0,2415,539,83.0,L,117,0,New,99600.0
2,0,2415,538,1.48,Cr,117,0,New,177600.0
1,0,2415,426,62.0,L,117,0,New,74400.0
2,0,2415,505,76.99,L,117,0,New,92387.99999999999
2,0,2415,455,74.99,L,117,0,New,89987.99999999999
3,0,2415,633,1.13,Cr,117,0,New,135599.99999999997
2,0,2415,534,79.99,L,117,0,New,95987.99999999999
2,0,2415,1098,89.99,L,117,0,New,107988.0
3,0,2415,786,1.18,Cr,117,0,New,141600.0
1,0,2415,693,66.99,L,117,0,New,80387.99999999999
1,0,2415,384,1.08,Cr,117,0,New,129600.0
3,0,2415,645,1.15,Cr,117,0,New,138000.0
1,0,2415,349,56.0,L,117,0,New,67200.0
2,0,2415,981,87.99,L,117,0,New,105588.0
2,0,2415,583,82.99,L,117,0,New,99587.99999999999
1,0,2415,365,57.99,L,117,0,New,69588.0
1,0,1922,794,1.36,Cr,56,1,New,163200.00000000003
3,0,2415,1386,1.29,Cr,117,0,New,154800.0
1,0,7788,227,34.99,L,117,0,New,41988.0
1,0,7788,323,43.0,L,117,0,New,51600.0
1,0,7788,290,39.99,L,117,0,New,47988.0
1,0,7790,344,35.99,L,117,1,New,43188.0
1,3,7790,204,21.99,L,117,1,New,26388.0
1,0,7790,348,37.99,L,117,1,New,45588.0
1,0,9309,364,55.49,L,117,1,New,66588.0
1,0,9309,320,52.49,L,117,1,New,62988.0
2,0,3555,650,1.08,Cr,117,1,New,129600.0
2,0,745,779,1.29,Cr,67,0,New,154800.0
1,0,1184,650,1.06,Cr,34,0,Resale,127200.0
1,0,1184,650,1.06,Cr,34,0,Resale,127200.0
3,0,7120,1400,1.7,Cr,194,0,Resale,204000.0
1,0,9442,320,69.9,L,34,1,New,83880.00000000001
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
3,0,8312,1350,2.6,Cr,8,0,Resale,312000.0
2,0,286,1450,90.0,L,28,0,Resale,108000.0
1,0,8539,490,25.0,L,131,0,Resale,30000.0
1,0,3171,413,51.99,L,194,1,New,62388.0
2,0,2386,756,1.4,Cr,107,0,New,168000.0
1,0,572,655,64.0,L,117,0,Resale,76800.0
2,0,6981,960,1.35,Cr,80,0,Resale,162000.0
3,0,8642,1400,1.95,Cr,80,0,Resale,234000.0
2,0,5888,790,1.49,Cr,80,0,Resale,178800.0
1,0,464,560,31.0,L,217,0,Resale,37200.0
1,0,9596,640,31.5,L,217,0,Resale,37800.0
1,0,8574,685,42.0,L,217,0,New,50400.0
1,0,232,645,29.0,L,125,0,Resale,34800.0
2,0,3072,900,39.0,L,217,0,Resale,46800.0
2,0,9579,905,43.5,L,217,0,Resale,52200.0
1,0,7347,600,1.2,Cr,68,0,Resale,144000.0
1,0,86,740,1.18,Cr,68,0,Resale,141600.0
3,0,314,1550,2.6,Cr,68,1,New,312000.0
1,0,157,625,44.9,L,194,1,New,53880.0
1,3,756,460,73.0,L,31,0,Resale,87600.0
2,0,7234,684,1.18,Cr,194,0,New,141600.0
2,0,1231,1000,1.8,Cr,8,1,New,216000.0
2,0,8469,950,65.0,L,117,0,Resale,78000.0
2,0,3380,1200,1.0,Cr,78,0,New,120000.0
1,0,9352,650,62.0,L,78,0,Resale,74400.0
1,0,2612,670,69.0,L,140,0,New,82800.0
2,0,8080,1100,95.0,L,140,0,Resale,114000.0
1,0,3047,600,1.18,Cr,107,0,Resale,141600.0
3,0,8686,751,57.0,L,124,1,New,68400.0
1,0,8686,407,32.0,L,124,1,New,38400.0
1,3,5503,409,75.0,L,30,0,Resale,90000.0
2,0,4735,1050,76.0,L,117,1,New,91200.0
2,0,2311,948,1.65,Cr,154,1,New,198000.0
1,0,5901,550,90.0,L,68,0,Resale,108000.0
2,0,3700,1000,2.25,Cr,68,0,Resale,270000.0
2,0,4187,1299,4.65,Cr,8,0,Resale,558000.0
2,0,4928,990,1.21,Cr,79,0,Resale,145200.0
1,0,2394,769,70.0,L,117,0,New,84000.0
4,0,487,3400,13.2,Cr,222,0,Resale,1584000.0
3,0,4853,2850,7.3,Cr,39,0,Resale,876000.0
3,0,3629,1802,5.4,Cr,100,0,Resale,648000.0
2,0,8563,882,1.23,Cr,23,1,New,147600.0
1,0,7556,665,54.5,L,72,0,New,65400.0
2,0,6639,840,1.4,Cr,80,0,Resale,168000.0
4,0,3296,1763,4.04,Cr,79,1,New,484800.0
2,0,3296,761,1.81,Cr,79,1,New,217200.0
2,0,9236,750,1.11,Cr,30,1,New,133200.00000000003
2,0,1429,1050,2.0,Cr,107,0,Resale,240000.0
4,0,3296,2541,3.75,Cr,79,1,New,450000.0
4,0,3296,2541,3.8,Cr,79,1,New,456000.0
4,0,2680,2660,3.55,Cr,79,1,New,426000.0
2,0,7103,797,1.98,Cr,81,1,New,237600.0
2,0,6974,593,1.04,Cr,194,1,New,124800.0
2,0,6974,562,89.99,L,194,1,New,107988.0
2,0,563,1500,5.1,Cr,148,0,Resale,612000.0
2,0,3629,1388,4.92,Cr,100,0,Resale,590400.0
2,0,3629,1388,5.0,Cr,100,0,Resale,600000.0
4,0,563,2400,9.0,Cr,148,0,Resale,1080000.0
3,0,3629,1770,6.6,Cr,100,0,Resale,792000.0
3,0,1163,1650,5.5,Cr,148,0,Resale,660000.0
3,0,4253,1950,6.75,Cr,40,0,Resale,810000.0
3,0,4253,2403,6.6,Cr,40,0,Resale,792000.0
2,0,244,860,1.06,Cr,213,0,Resale,127200.0
2,0,915,1050,1.08,Cr,194,0,Resale,129600.0
2,0,3432,999,1.1,Cr,194,0,Resale,132000.0
1,0,915,750,75.0,L,194,0,New,90000.0
3,0,1335,1320,2.16,Cr,61,1,New,259200.0
3,0,7226,1208,3.38,Cr,30,1,New,405600.0
3,0,7226,1076,3.01,Cr,30,1,New,361199.99999999994
3,0,7226,999,2.79,Cr,30,1,New,334800.0
3,0,7226,1002,2.8,Cr,30,1,New,336000.0
3,0,7226,1235,3.45,Cr,30,1,New,414000.0
3,0,7226,1162,3.25,Cr,30,1,New,390000.0
3,0,7226,1129,3.16,Cr,30,1,New,379200.0
2,0,7226,889,2.48,Cr,30,1,New,297600.0
3,0,7226,998,2.79,Cr,30,1,New,334800.0
2,0,7226,715,2.0,Cr,30,1,New,240000.0
2,0,7226,747,2.09,Cr,30,1,New,250800.0
2,0,3523,484,29.54,L,136,1,New,35448.0
1,0,3523,318,21.26,L,136,1,New,25512.0
2,0,3523,474,29.65,L,136,1,New,35580.0
1,0,3523,157,16.04,L,136,1,New,19248.0
1,0,2386,419,1.07,Cr,107,1,New,128400.0
2,0,2386,560,1.39,Cr,107,1,New,166799.99999999997
1,0,2386,272,63.36,L,107,1,New,76032.0
3,0,7308,960,2.48,Cr,79,1,New,297600.0
1,0,3511,459,1.21,Cr,7,1,New,145200.0
2,0,3511,915,2.4,Cr,7,1,New,288000.0
1,0,3511,454,1.2,Cr,7,1,New,144000.0
2,0,3511,747,1.9,Cr,7,1,New,228000.0
5,0,3170,7500,45.0,Cr,128,0,Resale,5400000.0
4,0,4979,2800,10.5,Cr,148,0,Resale,1260000.0
1,0,3551,765,1.1,Cr,68,1,New,132000.0
2,0,86,1100,1.6,Cr,68,0,Resale,192000.0
3,0,4420,1600,88.9,L,47,1,New,106680.0
1,0,7542,675,27.0,L,190,1,New,32400.0
1,0,2232,675,1.4,Cr,147,0,Resale,168000.0
3,0,8681,1500,3.75,Cr,62,0,Resale,450000.0
2,0,9668,623,1.73,Cr,120,1,New,207600.0
1,0,4698,680,62.0,L,78,0,Resale,74400.0
1,0,6604,688,58.0,L,117,0,Resale,69600.0
1,0,2419,730,65.0,L,117,0,New,78000.0
2,0,7210,780,1.6,Cr,80,0,Resale,192000.0
2,0,8725,840,1.75,Cr,80,0,Resale,210000.0
1,0,3462,426,56.0,L,108,0,Resale,67200.0
1,0,7789,423,32.73,L,117,1,New,39275.99999999999
4,0,487,3600,12.9,Cr,222,0,Resale,1548000.0
4,0,5927,2400,9.9,Cr,148,0,Resale,1188000.0
1,0,2666,740,1.1,Cr,79,1,New,132000.0
1,0,7789,415,38.36,L,117,1,New,46032.0
1,3,512,400,26.0,L,205,0,Resale,31200.0
1,0,2281,665,34.7,L,76,1,New,41640.00000000001
1,0,1179,650,1.18,Cr,7,0,Resale,141600.0
1,0,7788,504,48.0,L,117,0,Resale,57600.0
1,0,3409,726,1.45,Cr,154,1,New,174000.0
2,0,2311,755,1.5,Cr,154,1,New,180000.0
2,0,3409,950,2.09,Cr,154,0,New,250800.0
2,0,3409,900,2.1,Cr,154,0,New,252000.0
2,0,3409,950,2.1,Cr,154,0,New,252000.0
2,0,3409,950,2.09,Cr,154,0,New,250800.0
3,0,9185,2000,3.49,Cr,8,1,New,418800.0
3,0,2993,1800,2.99,Cr,157,1,New,358800.00000000006
2,0,2993,1400,1.99,Cr,157,1,New,238800.0
2,0,1731,1900,2.3,Cr,153,0,Resale,276000.0
2,0,1037,542,1.55,Cr,62,1,New,186000.0
1,0,1037,430,1.05,Cr,62,1,New,126000.0
1,0,1037,430,1.05,Cr,62,1,New,126000.0
1,0,1037,430,1.05,Cr,62,1,New,126000.0
2,0,9236,489,1.15,Cr,30,1,New,138000.0
2,0,9236,489,1.15,Cr,30,1,New,138000.0
2,0,9236,599,1.4,Cr,30,1,New,168000.0
2,0,1607,545,1.05,Cr,79,1,New,126000.0
2,0,1607,545,1.05,Cr,79,1,New,126000.0
2,0,1607,545,1.05,Cr,79,1,New,126000.0
2,0,1607,545,1.05,Cr,79,1,New,126000.0
2,0,1607,545,1.05,Cr,79,1,New,126000.0
1,0,1607,418,78.0,L,79,1,New,93600.0
1,0,1607,418,78.0,L,79,1,New,93600.0
1,0,1607,418,78.0,L,79,1,New,93600.0
1,0,1607,367,71.0,L,79,1,New,85200.0
1,0,1607,367,71.0,L,79,1,New,85200.0
1,0,1607,367,71.0,L,79,1,New,85200.0
1,0,1607,367,71.0,L,79,1,New,85200.0
2,0,9236,599,1.4,Cr,30,1,New,168000.0
2,0,9236,599,1.4,Cr,30,1,New,168000.0
2,0,9236,599,1.4,Cr,30,1,New,168000.0
2,0,2983,762,2.0,Cr,147,0,Resale,240000.0
3,0,8718,1500,3.4,Cr,147,0,Resale,408000.0
5,0,2663,3855,19.0,Cr,141,0,New,2280000.0
1,0,776,635,81.0,L,30,0,New,97200.0
4,0,1230,2450,12.0,Cr,69,0,Resale,1440000.0
4,0,1230,2450,12.5,Cr,69,0,Resale,1500000.0
1,0,4056,674,84.25,L,107,0,New,101100.0
1,0,4056,870,1.08,Cr,107,0,New,129600.0
1,0,4056,705,88.12,L,107,0,New,105744.0
2,0,4056,1029,1.28,Cr,107,0,New,153600.0
2,0,4056,993,1.24,Cr,107,0,New,148800.0
2,0,4056,1025,1.28,Cr,107,0,New,153600.0
1,0,4056,839,1.04,Cr,107,0,New,124800.0
1,0,4056,695,86.87,L,107,0,New,104244.0
1,0,4056,685,85.62,L,107,0,New,102744.0
1,0,4056,681,85.12,L,107,0,New,102144.0
2,0,4056,948,1.18,Cr,107,0,New,141600.0
1,0,4056,710,88.75,L,107,0,New,106500.0
2,0,4056,980,1.22,Cr,107,0,New,146400.0
1,0,4056,890,1.11,Cr,107,0,New,133200.00000000003
5,0,455,7200,60.0,Cr,128,0,Resale,7200000.0
4,0,2708,2780,4.5,Cr,194,0,Resale,540000.0
3,0,242,1320,68.0,L,198,1,New,81600.0
2,0,6216,1100,3.75,Cr,31,0,Resale,450000.0
2,0,433,1050,95.0,L,117,0,New,114000.0
3,0,3296,1102,2.9,Cr,79,1,New,348000.0
2,0,3296,837,2.18,Cr,79,1,New,261600.0
4,0,1831,2050,8.0,Cr,213,0,Resale,960000.0
2,0,9236,489,1.15,Cr,30,1,New,138000.0
2,0,1404,792,2.0,Cr,80,1,New,240000.0
2,0,1404,792,2.0,Cr,80,1,New,240000.0
2,0,1404,792,2.0,Cr,80,1,New,240000.0
2,0,1403,476,1.3,Cr,80,1,New,156000.0
2,0,1403,467,1.2,Cr,80,1,New,144000.0
2,0,1403,467,1.24,Cr,80,1,New,148800.0
1,0,1403,353,81.0,L,80,1,New,97200.0
1,0,1403,353,81.0,L,80,1,New,97200.0
1,0,1403,353,81.0,L,80,1,New,97200.0
1,0,1403,353,81.0,L,80,1,New,97200.0
3,0,2060,1149,81.5,L,194,0,Resale,97800.0
1,0,2053,775,1.09,Cr,41,0,New,130800.0
1,0,2053,755,1.06,Cr,41,0,New,127200.0
1,0,2053,755,1.06,Cr,41,0,New,127200.0
1,0,2053,665,94.0,L,41,0,New,112800.0
3,0,7226,2013,4.15,Cr,30,1,New,498000.0
3,0,7226,1935,3.65,Cr,30,1,New,438000.0
3,0,7226,1879,3.87,Cr,30,1,New,464400.0
2,0,7226,1201,2.6,Cr,30,1,New,312000.0
1,0,1829,700,1.34,Cr,79,1,New,160800.0
2,0,1845,800,2.5,Cr,79,0,New,300000.0
2,0,1845,800,2.5,Cr,79,0,New,300000.0
2,0,1845,800,2.5,Cr,79,0,New,300000.0
2,0,1845,749,2.25,Cr,79,0,New,270000.0
2,0,1845,749,2.25,Cr,79,0,New,270000.0
2,0,1845,749,2.25,Cr,79,0,New,270000.0
2,0,1039,1072,1.7,Cr,30,1,New,204000.0
2,0,1039,1019,1.7,Cr,30,1,New,204000.0
2,0,1039,1019,1.7,Cr,30,1,New,204000.0
1,0,1739,625,51.5,L,194,0,Resale,61800.0
2,0,3905,970,1.9,Cr,147,0,Resale,228000.0
2,0,2265,1250,3.75,Cr,147,0,Resale,450000.0
2,0,4102,956,74.99,L,194,0,Resale,89987.99999999999
2,0,4443,920,1.25,Cr,80,0,New,150000.0
2,0,4443,920,1.25,Cr,80,0,New,150000.0
1,0,4443,478,66.0,L,80,0,New,79200.0
1,0,5037,550,66.0,L,117,0,Resale,79200.0
2,0,2069,900,65.0,L,78,0,Resale,78000.0
4,0,5000,1549,3.8,Cr,153,1,New,456000.0
3,0,5000,1161,2.35,Cr,153,1,New,282000.0
2,0,5000,729,1.2,Cr,153,1,New,144000.0
1,0,5000,470,80.0,L,153,1,New,96000.0
3,0,548,1105,1.3,Cr,91,1,New,156000.0
2,0,548,828,85.0,L,91,1,New,102000.0
3,0,7309,1100,2.45,Cr,79,1,New,294000.0
2,0,7309,780,1.9,Cr,79,1,New,228000.0
2,0,8733,1267,4.72,Cr,40,1,New,566400.0
3,0,4085,1400,2.65,Cr,23,0,Resale,318000.0
3,0,3759,950,1.85,Cr,34,0,Resale,222000.0
2,0,2878,750,2.5,Cr,215,0,Resale,300000.0
2,0,7308,698,1.71,Cr,79,1,New,205200.0
2,0,5566,900,1.1,Cr,194,0,Resale,132000.0
2,0,576,722,2.23,Cr,31,1,New,267600.0
1,0,576,502,1.6,Cr,31,1,New,192000.0
1,0,576,502,1.6,Cr,31,1,New,192000.0
1,0,576,474,1.46,Cr,31,1,New,175200.0
1,0,1403,353,81.0,L,80,1,New,97200.0
2,0,3691,568,1.35,Cr,107,0,New,162000.0
1,0,3691,433,94.0,L,107,0,New,112800.0
1,0,3691,433,94.0,L,107,0,New,112800.0
1,0,3691,310,71.0,L,107,0,New,85200.0
1,0,3691,310,71.0,L,107,0,New,85200.0
1,0,3691,310,71.0,L,107,0,New,85200.0
1,0,3691,310,71.0,L,107,0,New,85200.0
1,0,4353,467,1.24,Cr,79,1,New,148800.0
1,0,8573,342,60.0,L,108,1,New,72000.0
1,0,4353,497,1.32,Cr,79,1,New,158400.0
1,0,4353,497,1.32,Cr,79,1,New,158400.0
3,0,9699,1243,6.9,Cr,113,0,New,828000.0
1,0,134,508,1.17,Cr,81,0,Resale,140400.0
3,0,2673,1400,1.62,Cr,194,0,Resale,194400.00000000003
1,0,1039,689,1.16,Cr,30,1,New,139200.0
1,0,1042,689,1.16,Cr,30,1,New,139200.0
2,0,1829,990,1.99,Cr,79,1,New,238800.0
2,0,1829,990,1.99,Cr,79,1,New,238800.0
2,0,1829,990,1.9,Cr,79,1,New,228000.0
1,0,1829,699,1.34,Cr,79,1,New,160800.0
1,0,1829,699,1.34,Cr,79,1,New,160800.0
1,0,1829,699,1.34,Cr,79,1,New,160800.0
2,0,3845,1054,1.7,Cr,30,1,New,204000.0
2,0,3845,1054,1.3,Cr,30,1,New,156000.0
1,0,3845,772,1.3,Cr,30,1,New,156000.0
1,0,3845,772,1.25,Cr,30,1,New,150000.0
1,0,3845,726,1.17,Cr,30,1,New,140400.0
1,0,3845,726,1.15,Cr,30,1,New,138000.0
1,0,3845,726,1.17,Cr,30,1,New,140400.0
2,0,8718,670,1.98,Cr,147,0,Resale,237600.0
1,0,4443,693,94.0,L,80,0,New,112800.0
1,0,4443,693,94.0,L,80,0,New,112800.0
1,0,4443,478,66.0,L,80,0,New,79200.0
2,0,4834,1165,1.2,Cr,2,0,New,144000.0
1,3,4834,750,88.0,L,2,0,New,105600.0
2,0,2144,1000,3.15,Cr,147,0,Resale,378000.0
2,0,8621,900,3.25,Cr,113,1,Resale,390000.0
3,0,7120,1175,1.75,Cr,194,0,Resale,210000.0
1,0,7309,402,1.1,Cr,79,1,New,132000.0
3,4,3922,4500,9.5,Cr,147,0,New,1140000.0
2,0,1775,1000,1.1,Cr,140,1,New,132000.0
3,0,4793,1111,99.0,L,194,0,Resale,118800.0
2,0,7921,1150,1.68,Cr,194,0,Resale,201600.0
2,0,3924,1108,1.58,Cr,194,0,Resale,189600.0
2,0,7580,1215,88.0,L,198,0,New,105600.0
2,0,2391,1210,96.0,L,198,0,New,115200.0
1,0,2060,625,40.99,L,194,0,Resale,49188.0
1,0,9543,602,44.5,L,194,0,Resale,53400.0
1,0,4353,467,1.24,Cr,79,1,New,148800.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,2890,558,1.7,Cr,80,1,New,204000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
1,0,2060,625,41.99,L,194,0,Resale,50388.0
3,0,3533,2072,3.85,Cr,7,1,New,462000.0
3,0,3922,1313,2.75,Cr,147,0,Resale,330000.0
1,3,4575,400,1.15,Cr,8,0,Resale,138000.0
2,0,4834,950,1.25,Cr,2,0,Resale,150000.0
3,0,3914,1545,3.25,Cr,147,0,Resale,390000.0
1,0,9742,755,90.0,L,41,1,New,108000.0
1,0,9742,709,90.0,L,41,1,New,108000.0
1,0,9742,696,90.0,L,41,1,New,108000.0
1,0,9743,684,90.0,L,41,1,New,108000.0
1,0,713,710,1.31,Cr,7,0,Resale,157200.0
1,0,7627,580,32.0,L,47,0,Resale,38400.0
3,0,7884,1450,2.98,Cr,147,0,Resale,357600.0
2,0,1607,898,1.13,Cr,79,1,New,135599.99999999997
2,0,1607,898,1.13,Cr,79,1,New,135599.99999999997
1,0,1607,690,84.56,L,79,0,New,101472.0
3,0,3046,1500,1.59,Cr,208,1,New,190800.0
2,0,1607,898,1.13,Cr,79,1,New,135599.99999999997
1,0,1607,690,84.56,L,79,0,New,101472.0
2,0,2666,1015,1.96,Cr,79,1,New,235200.0
2,0,3640,950,80.0,L,140,0,Resale,96000.0
2,0,7226,1125,2.56,Cr,30,0,Resale,307200.0
1,0,2666,775,1.12,Cr,79,1,New,134400.00000000003
2,0,2571,1150,2.05,Cr,107,0,Resale,246000.0
2,0,2571,1150,1.92,Cr,107,0,Resale,230400.0
2,0,7921,1100,1.66,Cr,194,0,Resale,199200.0
2,0,8364,989,94.75,L,194,0,Resale,113700.0
1,0,8364,690,76.0,L,194,0,Resale,91200.0
2,0,4708,860,77.0,L,194,0,Resale,92400.0
2,0,3204,1190,1.22,Cr,194,0,Resale,146400.0
2,0,9551,1060,1.05,Cr,194,0,Resale,126000.0
1,0,9506,600,1.09,Cr,107,1,New,130800.0
1,0,2436,252,26.49,L,124,0,New,31788.0
1,0,8744,625,90.0,L,79,0,Resale,108000.0
3,0,385,1046,3.6,Cr,56,0,New,432000.0
2,0,5312,980,48.0,L,125,0,Resale,57600.0
1,0,5216,600,57.0,L,194,0,Resale,68400.0
2,0,812,890,90.0,L,76,1,New,108000.0
2,0,4786,850,1.25,Cr,194,0,Resale,150000.0
2,0,5565,850,95.0,L,194,0,Resale,114000.0
1,0,2560,620,54.1,L,194,1,New,64920.0
2,0,9475,862,1.34,Cr,120,1,New,160800.0
2,0,7937,1020,1.9,Cr,120,0,Resale,228000.0
1,0,8665,735,43.2,L,47,1,New,51840.0
1,0,3166,620,43.0,L,47,0,Resale,51600.0
2,0,5271,890,62.95,L,47,1,New,75540.0
2,0,5271,890,62.95,L,47,1,New,75540.0
2,0,4168,850,89.0,L,194,0,Resale,106800.0
2,0,5525,980,1.3,Cr,2,0,Resale,156000.0
4,0,4025,2019,4.2,Cr,194,1,New,504000.0
1,0,3860,635,35.0,L,26,1,New,42000.0
2,0,2085,990,1.55,Cr,23,0,Resale,186000.0
2,0,7196,730,1.16,Cr,23,1,New,139200.0
1,0,7196,570,90.0,L,23,1,New,108000.0
1,0,9475,685,92.36,L,120,1,New,110832.0
2,0,9475,950,1.27,Cr,120,1,New,152400.0
1,0,9475,615,81.18,L,120,1,New,97416.00000000001
3,0,6378,1350,2.25,Cr,120,0,Resale,270000.0
2,0,3737,990,76.0,L,76,0,Resale,91200.0
2,0,4753,980,88.0,L,198,1,New,105600.0
2,0,5000,880,1.3,Cr,153,1,New,156000.0
3,0,585,1550,3.1,Cr,81,0,New,372000.0
2,0,585,960,1.85,Cr,81,0,New,222000.0
3,0,418,1380,2.78,Cr,119,1,Resale,333599.99999999994
2,0,6084,1050,1.6,Cr,120,0,Resale,192000.0
2,0,6378,1050,1.75,Cr,120,0,Resale,210000.0
3,0,4853,2727,7.26,Cr,39,0,Resale,871200.0
2,0,7657,896,1.06,Cr,194,0,Resale,127200.0
1,0,2281,665,34.7,L,76,1,New,41640.00000000001
1,0,7781,401,95.0,L,79,1,New,114000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
2,0,7781,572,1.4,Cr,79,1,New,168000.0
1,0,7781,434,1.05,Cr,79,1,New,126000.0
1,0,7781,434,1.05,Cr,79,1,New,126000.0
1,0,7781,434,1.05,Cr,79,1,New,126000.0
1,0,7781,401,95.0,L,79,1,New,114000.0
1,0,7781,401,95.0,L,79,1,New,114000.0
1,0,7781,401,95.0,L,79,1,New,114000.0
2,0,9284,608,1.05,Cr,79,1,New,126000.0
2,0,9284,608,1.05,Cr,79,1,New,126000.0
2,0,3922,1150,2.0,Cr,147,0,Resale,240000.0
2,0,3905,970,1.9,Cr,147,0,Resale,228000.0
2,0,3905,970,1.9,Cr,147,0,Resale,228000.0
3,0,3914,1545,3.25,Cr,147,0,Resale,390000.0
3,0,7884,2400,4.5,Cr,147,0,Resale,540000.0
2,0,3905,1120,1.9,Cr,147,0,Resale,228000.0
3,0,5542,1200,2.15,Cr,147,0,Resale,258000.0
2,0,3888,800,1.5,Cr,41,0,New,180000.0
1,0,2380,670,57.0,L,24,0,Resale,68400.0
3,0,2257,2000,8.25,Cr,147,0,Resale,990000.0
4,0,2582,2200,4.25,Cr,147,0,Resale,510000.0
1,0,3531,687,1.5,Cr,7,0,New,180000.0
2,0,5109,945,1.22,Cr,80,0,Resale,146400.0
5,0,2406,4240,7.23,Cr,107,0,New,867600.0
2,0,3532,1080,2.3,Cr,7,1,New,276000.0
2,0,368,1245,1.65,Cr,2,0,Resale,198000.0
5,0,3890,3500,7.25,Cr,194,0,Resale,870000.0
2,0,4586,750,2.2,Cr,8,0,Resale,264000.0
