bhk,type,locality,area,region,status,age,price_in_USD
2,0,8380,860,26,0,1,33600.0
2,0,8226,980,194,0,1,114000.0
2,0,9425,950,194,0,1,99600.0
2,0,1162,1250,194,0,1,168000.0
1,0,2631,950,194,0,1,114000.0
3,0,7292,1190,194,0,1,186000.0
1,3,7789,310,117,1,0,32472.0
2,0,9544,902,194,0,1,87600.0
2,0,9545,966,194,0,1,86387.99999999999
3,0,4136,1200,20,0,1,660000.0
2,0,6703,850,194,0,1,102000.0
2,0,7119,770,194,0,1,98400.0
2,0,4495,770,26,0,0,32400.0
1,0,9551,660,194,0,1,82800.0
1,0,1737,640,194,0,1,80400.0
1,0,8186,650,194,0,1,78000.0
1,0,9551,1040,194,0,1,123600.0
1,0,4902,725,117,1,0,74400.0
2,0,7652,995,117,1,0,123600.0
1,0,7592,671,117,1,0,74400.0
2,0,8161,960,117,0,0,104400.0
1,3,7789,310,117,1,0,29760.0
1,0,3395,750,24,1,0,82800.0
2,0,7460,950,117,0,1,97200.0
2,0,7462,900,117,1,1,93600.0
2,0,73,907,117,1,1,88800.0
1,0,7599,747,117,1,0,91200.0
3,0,9324,1358,117,0,0,150000.0
2,0,2394,976,117,1,0,108000.0
2,0,433,850,117,0,0,120000.0
2,0,8503,796,117,1,0,99600.0
3,0,2403,1105,117,1,0,156000.0
2,0,73,910,117,1,0,88800.0
2,0,9047,900,117,1,0,111600.0
2,0,2477,900,117,1,0,132000.0
2,0,7460,801,117,0,0,108000.0
1,0,9047,700,117,1,0,68400.0
1,0,8503,750,117,1,0,80400.0
3,0,2717,1056,117,1,0,168000.0
1,0,5863,470,8,0,1,144000.0
1,3,7785,255,117,0,1,28860.0
1,3,7785,255,117,0,1,28860.0
1,3,7789,310,117,1,0,29772.0
1,3,7789,315,117,1,0,29220.0
1,0,7789,540,117,1,0,49908.00000000001
2,0,7264,900,117,1,0,90000.0
1,0,5024,650,117,1,0,76800.0
1,0,9047,990,117,1,1,68400.0
1,0,5024,660,117,1,1,78000.0
1,0,7462,755,117,1,0,84000.0
1,0,3936,650,117,1,0,70800.0
3,0,2477,1055,117,1,0,144000.0
3,0,2403,1100,117,1,0,156000.0
2,0,1631,910,79,0,1,192000.0
1,0,7789,540,117,1,0,49896.0
1,0,1420,651,140,1,0,30000.0
1,0,5751,450,120,0,1,114000.0
2,0,2002,735,190,0,1,66000.0
3,0,5287,1500,194,0,1,210000.0
4,0,7224,2100,18,0,1,1410000.0
2,0,4879,1065,50,1,0,82800.0
2,4,9581,1500,131,0,0,54000.0
1,0,8186,1000,194,0,1,108000.0
4,0,4535,2050,102,1,0,1500000.0
1,0,1062,840,4,1,0,47280.0
1,0,318,689,4,1,0,36000.0
1,0,1062,640,4,1,1,36000.0
1,0,6469,550,155,0,1,48000.0
1,0,8904,600,91,0,1,48000.0
2,0,2571,1165,107,0,1,234000.0
2,0,2869,572,75,1,0,53988.0
1,0,2869,452,75,1,0,41988.0
1,0,2869,417,75,1,0,38388.0
1,0,2869,385,75,1,0,35988.0
2,0,2869,602,75,1,0,54588.0
1,0,2869,406,75,1,0,37188.0
2,0,6863,999,194,0,1,120000.0
1,3,7789,315,117,1,0,29244.0
1,0,2500,540,56,0,1,150000.0
4,0,2533,2400,88,0,0,1560000.0
3,0,7368,2000,20,0,1,1200000.0
2,0,4947,1061,140,1,1,115200.0
1,0,9701,600,140,1,0,43200.0
2,0,9701,965,140,1,0,62400.0
3,0,3449,1435,91,0,1,180000.0
2,0,8287,1350,198,0,0,147600.0
2,0,7040,963,194,0,1,89987.99999999999
2,0,7666,1155,198,0,0,114000.0
1,0,9494,528,34,1,0,141600.0
2,0,9334,945,194,1,0,126000.0
1,0,1528,798,194,0,1,90000.0
3,0,2476,1300,194,0,1,162000.0
1,0,2444,440,194,1,0,50400.0
3,0,8448,1500,194,1,0,218400.0
2,0,1472,895,194,0,0,133200.00000000003
2,0,5251,720,194,1,0,114000.0
3,0,7874,1375,194,1,0,279600.0
2,0,7874,900,194,1,0,177600.0
1,0,1083,610,194,0,1,74400.0
3,0,4024,1550,194,1,0,372000.0
2,0,1738,950,194,0,1,156000.0
2,0,1738,890,194,0,1,138000.0
2,0,3119,780,194,0,1,122400.0
2,0,2692,861,194,1,0,138000.0
3,0,2692,1260,194,1,0,210000.0
2,0,2447,990,194,0,1,141600.0
2,0,1473,750,194,0,1,123600.0
2,0,9524,800,189,0,0,324000.0
2,0,1839,915,140,1,0,90000.0
1,0,3360,600,190,1,0,36000.0
2,0,3360,900,190,1,0,54000.0
1,0,4947,721,140,1,0,76800.0
1,0,4909,621,117,0,0,73908.0
3,4,9581,1800,131,1,0,108000.0
2,4,9581,1800,131,0,0,56400.0
3,4,1995,5000,131,1,0,69600.0
2,0,1472,810,194,0,1,132000.0
1,0,7462,680,117,0,0,67200.0
2,0,1528,950,194,1,0,128400.0
1,0,8209,650,194,0,1,90000.0
1,0,2464,615,26,0,1,30000.0
2,0,1737,1100,194,0,1,144000.0
2,0,6703,1100,194,0,1,126000.0
2,0,1737,1000,194,0,1,120000.0
2,0,6610,1080,194,0,1,114000.0
1,0,2459,560,73,0,0,21600.0
2,0,4529,1120,32,1,0,444000.0
4,0,3141,2290,102,1,0,864000.0
1,3,7789,315,117,1,0,29100.0
3,0,3402,1787,34,0,1,321600.0
1,3,7787,330,117,1,0,30888.0
1,3,7789,310,117,1,0,29760.0
1,0,7441,550,47,1,0,47880.0
2,0,1848,861,147,1,0,210000.0
1,0,9745,675,108,0,1,150000.0
2,0,2767,1000,8,0,1,348000.0
4,0,2664,1578,154,1,0,660000.0
2,0,7441,850,47,1,0,70800.0
1,0,6034,675,61,0,1,129600.0
1,0,3010,602,194,0,1,50280.0
4,0,7368,2000,20,0,1,1200000.0
1,0,7789,525,117,1,0,50400.0
1,0,7789,470,117,1,0,45120.0
1,0,7789,535,117,1,0,49428.0
5,0,1045,2049,30,1,0,390000.0
5,0,1045,2072,30,1,0,393599.99999999994
5,0,1045,2157,30,1,0,410400.0
1,0,5986,600,100,0,1,228000.0
2,0,7137,570,47,1,0,73428.0
1,0,7137,409,47,1,0,51168.0
2,0,7137,510,47,1,0,65700.0
1,0,7137,350,47,1,0,43788.0
1,0,7137,372,47,1,0,46536.0
3,0,7215,1600,155,0,0,1140000.0
2,0,6936,850,23,0,1,54000.0
1,0,7460,550,117,0,0,67200.0
1,0,4910,520,24,1,0,73200.0
3,0,4984,1471,108,1,0,391199.99999999994
3,0,4984,1308,108,1,0,348000.0
2,0,4984,840,108,1,0,223200.0
4,0,4984,1843,108,1,0,489600.0
4,0,4984,1739,108,1,0,462000.0
3,0,6457,980,117,0,0,144000.0
2,0,4735,840,117,1,0,93600.0
1,0,1285,700,117,1,0,78000.0
2,0,1285,1106,117,1,0,110400.0
2,0,4068,840,117,0,0,96000.0
2,0,2004,900,117,0,1,116400.0
1,0,8577,500,117,0,1,68400.0
3,0,9324,1385,117,0,0,150000.0
2,0,7599,1050,117,1,0,120000.0
3,0,3100,1342,117,0,1,136799.99999999997
3,0,5169,1450,117,0,0,150000.0
1,0,2862,550,117,0,0,79200.0
1,0,2419,700,117,0,0,87600.0
3,0,6457,1341,117,1,1,168000.0
3,0,2394,1200,117,1,1,141600.0
1,0,4335,575,117,1,0,54000.0
2,0,325,1050,117,0,1,102000.0
2,0,8170,1072,117,1,0,91200.0
3,0,4903,1300,117,0,0,114000.0
3,0,433,1485,117,0,0,138000.0
2,0,1705,1055,117,0,0,117600.0
1,0,8184,750,117,1,0,84000.0
2,0,2655,1000,117,1,0,108000.0
2,0,7683,600,56,0,0,162000.0
2,0,2419,960,117,0,0,124800.0
2,0,8170,1010,117,1,0,99600.0
1,0,5034,725,117,1,0,84000.0
1,0,3936,650,117,1,0,70800.0
2,0,3395,1255,24,1,0,126000.0
3,0,2717,1055,117,1,0,180000.0
3,0,2477,1052,117,1,0,144000.0
2,0,2403,851,117,1,0,107400.0
2,0,9300,1005,117,1,0,102000.0
3,0,6457,1050,117,0,0,168000.0
3,0,4068,1415,117,1,0,138000.0
1,0,4919,700,117,1,0,69600.0
1,0,7460,542,117,0,0,68400.0
2,0,4919,850,117,1,0,94800.0
2,0,519,1100,190,1,0,51600.0
2,0,8817,900,47,0,1,66000.0
2,0,8352,634,47,1,0,67800.0
3,0,2477,1052,117,1,1,144000.0
1,0,7595,700,117,1,1,72000.0
1,0,7595,700,117,1,0,72000.0
2,0,2400,1070,117,0,0,123600.0
2,0,2394,974,117,1,0,116400.0
2,0,7596,750,24,1,1,100800.0
2,0,4902,1017,117,1,0,105600.0
1,0,8170,680,117,1,0,81600.0
3,0,3395,961,24,1,0,183600.0
2,0,4735,890,117,1,0,96000.0
1,0,3563,695,117,0,0,80400.0
1,0,9300,715,117,1,0,70800.0
1,0,4910,700,24,1,0,72000.0
1,0,4903,700,117,1,0,70800.0
1,0,7462,680,117,1,0,67200.0
1,0,2422,750,117,1,0,75600.0
1,0,3395,489,24,1,0,78000.0
2,0,8503,770,117,1,0,102000.0
1,0,2422,525,117,1,0,72000.0
3,0,2717,1200,117,1,0,174000.0
1,0,73,508,117,1,0,66000.0
2,0,3395,760,24,1,0,118800.0
1,0,8170,500,117,1,0,69600.0
3,0,111,1525,117,0,0,168000.0
1,0,5034,560,117,0,0,75600.0
1,0,8140,650,117,1,0,66000.0
2,0,7896,1050,117,0,0,117600.0
1,0,4735,565,117,0,0,78000.0
2,0,5034,750,117,0,0,118800.0
2,0,3003,1050,78,0,1,103200.0
1,3,7789,310,117,1,0,29760.0
1,0,9300,471,117,1,0,66000.0
2,0,3395,780,24,1,0,120000.0
2,0,3395,750,24,1,0,118800.0
1,0,9047,498,117,1,0,66000.0
1,0,4910,510,24,1,0,69600.0
1,0,8170,495,117,1,0,69600.0
2,0,2394,974,117,1,0,110400.0
3,0,2403,1200,117,1,0,132000.0
1,0,9047,505,117,1,0,66000.0
2,0,2394,974,117,1,0,110400.0
3,0,2403,1200,117,1,0,132000.0
2,0,2394,974,117,1,0,110400.0
2,0,2394,698,117,1,0,108000.0
2,0,4919,690,117,1,0,96000.0
2,0,3395,780,24,1,0,120000.0
1,0,1285,636,117,1,0,80400.0
2,0,7460,667,117,0,0,93600.0
2,0,4735,1050,117,1,0,91200.0
1,0,2422,530,117,1,0,73200.0
2,0,1285,1108,117,1,0,121200.0
1,0,1337,411,117,1,0,87600.0
2,0,1337,585,117,1,0,132000.0
1,0,3395,500,24,1,0,78000.0
2,0,2394,978,117,1,0,108000.0
3,0,2418,1400,117,1,0,168000.0
1,0,4945,700,117,0,1,67200.0
2,0,7460,665,117,0,0,96000.0
2,0,9047,700,117,1,0,114000.0
1,0,9352,650,78,0,0,75000.0
1,0,3395,500,24,1,0,75600.0
1,0,9352,1030,78,0,1,73800.0
1,0,5024,600,117,1,0,84000.0
1,0,8502,451,117,1,0,77856.0
3,0,8502,902,117,1,0,154800.0
2,0,8502,687,117,1,0,118620.0
2,0,8502,590,117,1,0,101964.0
2,0,8502,615,117,1,0,106272.0
1,0,9047,600,117,1,0,75000.0
1,0,8503,700,117,1,0,87000.0
2,0,371,1110,78,0,1,124800.0
2,0,6079,1550,78,0,1,117600.0
1,0,8170,500,117,1,0,70800.0
3,0,3536,1200,194,0,1,120000.0
1,0,2416,936,117,1,0,68400.0
1,0,2422,500,117,1,0,85800.0
2,0,9300,1000,117,1,0,117000.0
1,0,9300,690,117,1,0,81600.0
1,0,9309,600,117,1,0,66000.0
4,0,7927,1532,189,1,0,826800.0
6,0,7927,2120,189,1,0,1144799.9999999998
3,0,7927,1276,189,1,0,688800.0
2,0,7927,917,189,1,0,494400.0
4,0,7927,1718,189,1,0,927600.0
5,0,7927,1876,189,1,0,1012800.0
6,0,7927,2152,189,1,0,1161600.0
3,0,7927,1335,189,1,0,720000.0
2,0,5024,835,117,1,0,123600.0
3,0,4068,1150,117,1,0,158400.0
2,0,2403,1010,117,1,0,130800.0
4,0,7927,1631,189,1,0,879600.0
4,0,7927,1561,189,1,0,842400.0
3,0,7927,1441,189,1,0,777600.0000000001
4,0,7927,1620,189,1,0,874800.0
3,0,7927,1623,189,1,0,876000.0
5,0,7927,1903,189,1,0,1027200.0
3,0,7927,1273,189,1,0,686400.0
2,0,8599,950,117,0,1,103200.0
1,0,831,695,117,0,0,73200.0
2,0,9047,695,117,1,0,111600.0
1,0,73,700,117,1,0,88800.0
1,0,6840,758,117,1,0,66000.0
3,0,3100,1340,117,0,0,129600.0
3,0,111,1525,117,0,0,168000.0
3,0,3395,793,24,1,0,162000.0
1,0,8170,605,117,1,0,70800.0
2,0,4910,665,24,1,0,102000.0
1,0,3395,485,24,1,0,74400.0
3,0,5508,1350,78,0,1,154800.0
2,0,4899,538,117,0,0,112980.0
2,0,4899,528,117,0,0,110880.0
2,0,4899,514,117,0,0,107940.0
2,0,2395,984,117,0,0,106272.0
1,0,2395,769,117,0,0,83051.99999999999
2,0,2395,974,117,0,0,105192.0
2,0,2395,1137,117,0,0,122400.0
2,0,2395,1013,117,0,0,109404.0
2,0,1285,1106,117,1,0,120000.0
1,0,3395,650,24,1,0,97200.0
2,0,4803,800,194,0,1,81600.0
4,0,8709,2200,44,1,0,547199.9999999999
1,0,4919,570,117,1,0,67200.0
2,0,7652,675,117,1,0,96000.0
1,0,2717,458,117,1,0,87600.0
3,0,6457,980,117,0,0,144000.0
3,0,3395,1080,24,1,0,162000.0
1,0,4919,530,117,1,0,67200.0
3,0,73,985,117,1,0,121200.0
2,0,4735,800,117,0,0,91200.0
2,0,7460,800,117,0,0,97200.0
2,0,433,850,117,0,0,109200.0
3,0,3100,1340,117,0,0,138000.0
3,0,8762,1185,117,0,0,114000.0
3,0,4068,1412,117,0,0,120000.0
2,0,1336,1180,117,0,0,147600.0
3,0,6457,1341,117,1,0,168000.0
2,0,8610,1000,78,0,1,106800.0
2,0,4910,795,24,1,0,102000.0
2,0,6457,875,117,0,0,117600.0
1,0,9047,505,117,1,0,69600.0
1,0,3395,489,24,1,0,74400.0
1,0,8170,489,117,1,0,69600.0
1,0,8170,489,117,1,0,69600.0
1,0,73,508,117,1,0,60000.0
1,0,7334,618,117,1,0,74400.0
3,0,3395,1080,24,1,0,162000.0
2,0,4735,840,117,1,0,93600.0
2,0,4902,614,117,0,0,92400.0
1,0,8146,335,117,1,0,50400.0
2,0,73,626,117,1,0,88800.0
2,0,1285,882,117,1,0,120000.0
1,0,2422,610,117,1,0,78000.0
3,0,3395,1188,24,1,0,162000.0
2,0,7460,663,117,0,0,93600.0
3,0,1285,1215,117,1,0,156000.0
1,0,73,480,117,1,0,60000.0
3,0,3395,1080,24,1,0,162000.0
2,0,4068,900,117,1,0,96000.0
1,0,2422,576,117,1,0,79200.0
2,0,4919,710,117,1,0,96000.0
3,0,3218,775,117,1,0,151200.0
2,0,3218,690,117,1,0,146400.0
3,0,3218,730,117,1,0,141600.0
2,0,3218,650,117,1,0,138000.0
1,0,2655,475,117,0,0,72000.0
1,0,3395,525,24,1,0,75600.0
1,0,3395,485,24,1,0,74400.0
2,0,5819,950,117,0,1,84000.0
1,0,7460,510,117,0,0,66000.0
1,0,2417,426,117,1,0,108000.0
1,0,2417,360,117,1,0,100800.0
3,0,2417,640,117,1,0,174000.0
1,0,2417,127,117,1,0,86400.0
3,0,2417,643,117,1,0,180000.0
1,0,2417,327,117,1,0,91200.0
1,0,2417,308,117,1,0,88800.0
1,0,2417,357,117,1,0,98400.0
3,0,2417,633,117,1,0,168000.0
1,0,2417,339,117,1,0,92400.0
1,0,2417,157,117,1,0,87600.0
2,0,2417,506,117,1,0,126000.0
1,0,2417,323,117,1,0,90000.0
2,0,2417,527,117,1,0,132000.0
1,0,2417,368,117,1,0,104400.0
1,0,2417,417,117,1,0,106800.0
2,0,2417,485,117,1,0,114000.0
1,0,2417,349,117,1,0,96000.0
1,0,2417,400,117,1,0,105600.0
1,0,2417,347,117,1,0,94800.0
1,0,2417,365,117,1,0,103200.0
1,0,7265,396,117,1,0,67188.0
2,0,7265,608,117,1,0,103164.0
2,0,7265,598,117,1,0,101472.0
1,0,7265,396,117,1,0,67188.0
2,0,7265,608,117,1,0,103164.0
2,0,7265,598,117,1,0,101472.0
1,0,7265,424,117,1,0,71940.0
1,0,7265,415,117,1,0,70416.0
2,0,7265,579,117,1,0,98244.0
3,0,4068,1412,117,0,0,114000.0
1,0,7460,540,117,0,0,66000.0
2,0,433,845,117,0,0,108000.0
2,0,111,907,117,1,0,138000.0
2,0,4068,1050,117,0,0,90000.0
2,0,4910,905,24,1,0,102000.0
1,0,2536,560,24,1,0,72000.0
1,0,8577,674,117,0,0,62400.0
1,0,1285,636,117,1,0,80400.0
2,0,3395,780,24,1,0,120000.0
3,0,3395,1080,24,1,0,162000.0
3,0,6457,1168,117,0,0,156000.0
3,0,433,992,117,1,0,120000.0
3,0,4068,1080,117,0,0,120000.0
2,0,7444,1200,8,0,1,228000.0
1,0,4723,416,8,1,0,114864.0
1,0,4723,427,8,1,0,117804.0
2,0,4723,578,8,1,0,158400.0
2,0,4723,489,8,1,0,135599.99999999997
1,0,3395,489,24,1,0,74400.0
1,0,2422,525,117,1,0,72000.0
2,0,7460,663,117,0,0,93600.0
2,0,4910,905,24,1,0,102000.0
1,0,7462,750,117,1,0,80400.0
3,0,4068,1413,117,1,0,158400.0
2,0,4910,1020,24,1,0,114000.0
2,0,2394,974,117,1,0,109200.0
3,0,2418,1395,117,1,0,168000.0
2,0,2718,596,117,1,0,138000.0
2,0,3392,570,117,1,0,157200.0
2,0,3392,640,117,1,0,162000.0
2,0,3392,574,117,1,0,158400.0
2,0,3392,489,117,1,0,156000.0
1,0,3392,407,117,1,0,100800.0
3,0,3392,778,117,1,0,199200.0
3,0,1117,936,117,1,0,144000.0
2,0,1117,714,117,1,0,129600.0
3,0,4166,1820,132,0,1,300000.0
1,0,2416,500,117,1,0,67200.0
1,0,9047,500,117,1,0,72000.0
3,0,73,990,117,1,0,120000.0
2,0,7683,700,56,1,0,168000.0
3,0,2096,985,117,0,1,106800.0
1,0,5830,645,205,0,0,72000.0
2,0,2906,950,117,0,1,94800.0
2,0,2395,1060,117,1,0,102612.0
3,0,433,1485,117,0,0,138000.0
2,0,8503,950,117,0,0,102000.0
2,0,3203,1050,194,0,1,145200.0
1,3,7789,315,117,1,0,29100.0
2,0,6988,950,117,0,1,96300.0
3,0,8386,1750,148,0,1,828000.0
2,0,8591,750,7,0,0,262800.0
2,0,4335,875,117,1,0,96000.0
1,0,8577,500,117,0,1,68400.0
2,0,3563,1073,117,0,0,116400.0
2,0,4068,1050,117,0,0,96000.0
3,0,2477,1250,117,1,0,218400.0
2,0,3155,656,47,1,0,82787.99999999999
2,0,3155,540,47,1,0,70188.0
2,0,3155,572,47,1,0,73788.0
1,0,3155,444,47,1,0,53988.0
2,0,3155,759,47,1,0,98387.99999999999
1,0,3155,479,47,1,0,59988.0
1,0,9309,600,117,1,0,66000.0
1,0,9300,690,117,1,0,83400.0
2,0,73,907,117,1,0,103200.0
1,0,1003,500,24,1,0,56400.0
1,0,8184,750,117,1,0,85200.0
2,0,7264,890,117,1,0,100800.0
1,0,7533,444,23,1,0,72000.0
2,0,4910,1020,24,1,0,97200.0
2,0,7334,995,117,1,0,110400.0
2,0,7264,890,117,1,0,130800.0
2,0,831,1400,117,0,1,144000.0
1,0,7334,750,117,1,0,81000.0
1,0,8184,750,117,1,0,82800.0
3,0,2477,1250,117,1,0,217200.0
3,0,6457,1050,117,0,0,190800.0
1,0,4903,700,117,1,0,74400.0
1,0,7462,680,117,1,0,80400.0
2,0,8170,1070,117,1,0,117600.0
1,0,8146,550,117,1,0,64800.0
1,0,3936,645,117,1,0,84000.0
1,0,4919,700,117,1,0,79800.0
1,0,3078,575,117,1,0,34800.0
1,0,1462,288,194,1,0,50664.0
1,0,1462,393,194,1,0,68424.0
1,3,1462,292,194,1,0,51324.0
1,0,1462,458,194,1,0,81756.0
2,0,3936,800,117,1,0,130800.0
2,0,433,1050,117,0,0,133200.00000000003
3,0,4068,1150,117,1,0,160800.0
2,0,3265,1206,194,0,0,184800.0
2,0,3265,774,194,0,0,118800.0
2,0,3265,945,194,0,0,140400.0
3,0,3265,1124,194,0,0,178800.0
3,0,3265,1359,194,0,0,207600.0
1,0,3936,645,117,1,0,84600.0
1,0,544,479,26,1,0,56388.0
1,0,544,432,26,1,0,51600.0
1,0,544,579,26,1,0,68400.0
1,0,9047,550,117,1,0,73800.0
1,0,8503,531,117,1,0,85800.0
1,0,2403,680,117,1,0,77400.0
2,0,9300,1000,117,1,0,115200.0
2,0,4548,887,194,1,0,210000.0
1,0,4548,361,194,1,0,93600.0
3,0,4548,1224,194,1,0,237600.0
2,0,4548,551,194,1,0,134400.00000000003
1,0,2422,500,117,1,0,85200.0
1,0,8146,550,117,1,0,63000.0
1,0,7334,750,117,1,0,81000.0
1,0,4910,700,24,1,0,82800.0
1,0,1743,700,117,0,1,79200.0
1,3,3137,343,68,1,0,156000.0
1,0,3395,550,24,1,0,95400.0
3,0,2694,2293,62,1,1,553200.0
1,0,4922,700,117,1,0,72000.0
2,0,5247,515,194,1,0,150000.0
2,0,5247,635,194,1,0,200400.0
2,0,5247,668,194,1,0,189600.0
2,0,5247,585,194,1,0,181200.0
2,0,2477,950,117,1,0,160800.0
1,0,7264,415,117,1,0,69600.0
3,0,2717,1250,117,1,0,159600.0
3,0,2717,1000,117,1,0,208800.0
1,0,2374,725,205,1,0,41700.0
2,0,5270,636,47,0,0,72912.0
2,0,5270,640,47,0,0,73404.0
1,0,5270,431,47,0,0,49200.0
1,0,7462,680,117,1,0,79200.0
3,0,2477,1250,117,1,0,217200.0
2,0,7460,720,117,0,0,96000.0
1,0,7789,525,117,1,0,50400.0
1,0,3395,489,24,1,0,74400.0
2,0,9316,528,117,1,0,104400.0
2,0,9316,531,117,1,0,105600.0
1,0,9316,357,117,1,0,74400.0
1,0,9316,367,117,1,0,75600.0
1,3,6076,350,153,0,1,72000.0
3,0,2717,1000,117,1,0,210000.0
3,0,2403,1050,117,1,0,178800.0
1,0,3395,550,24,1,0,97200.0
1,0,4919,570,117,1,0,67200.0
2,0,4919,750,117,1,0,96000.0
1,0,8602,745,117,0,0,85800.0
1,0,9047,510,117,1,0,72000.0
2,0,2394,974,117,1,0,133200.00000000003
1,0,7264,500,117,1,0,81600.0
1,0,4910,510,24,1,0,72000.0
1,0,7460,540,117,0,0,66000.0
2,0,2394,974,117,1,0,109200.0
3,0,73,985,117,1,0,121200.0
1,0,2419,510,117,0,0,81600.0
2,0,4735,795,117,0,0,90000.0
2,0,2419,960,117,0,0,111600.0
1,0,8184,750,117,1,0,86400.0
1,0,3936,645,117,1,0,85200.0
2,0,4919,745,117,1,0,93600.0
3,0,73,985,117,1,0,121200.0
4,0,2041,1656,194,0,1,178800.0
3,0,111,1525,117,0,0,168000.0
2,0,5034,745,117,0,0,118800.0
1,0,4919,525,117,1,0,66000.0
2,0,433,845,117,0,0,108000.0
3,0,6457,979,117,0,0,144000.0
1,0,2717,700,117,1,0,85200.0
2,0,7332,573,117,0,0,109284.0
1,0,7332,396,117,0,0,74400.0
2,0,7332,485,117,0,0,95376.0
2,0,433,1050,117,0,0,130800.0
2,0,1705,1050,117,0,0,130800.0
2,0,8503,795,117,1,0,117600.0
1,0,2969,550,56,1,0,118800.0
1,0,2403,680,117,1,0,79200.0
2,0,4735,1051,117,1,0,90000.0
1,0,8170,490,117,1,0,72000.0
2,0,4910,905,24,1,0,103200.0
2,0,3936,800,117,1,0,133200.00000000003
2,0,2717,1351,117,1,0,133200.00000000003
2,0,4919,750,117,1,0,109200.0
1,0,5036,428,117,1,0,79176.0
2,0,5036,643,117,1,0,118152.0
2,0,5036,631,117,1,0,115956.0
1,0,5036,448,117,1,0,82872.0
2,0,2420,1097,117,1,0,110400.0
2,0,3395,1255,24,1,0,120000.0
1,0,4922,710,117,1,0,70800.0
1,0,2400,873,117,0,0,82800.0
2,0,1667,1150,91,0,1,117600.0
1,0,6025,600,117,0,1,66000.0
1,0,7264,500,117,1,0,63600.0
3,0,433,1000,117,1,0,132000.0
2,0,4068,920,117,1,0,105600.0
2,0,73,908,117,1,0,88800.0
2,0,2717,950,117,1,0,120000.0
1,0,4919,705,117,1,0,72000.0
2,0,5024,900,117,1,0,122400.0
2,0,2477,965,117,1,0,132000.0
2,0,8503,900,117,1,0,99600.0
2,0,7462,800,117,1,0,93600.0
3,0,4068,1416,117,1,0,138000.0
2,0,4903,800,117,1,0,102000.0
1,0,2717,600,117,1,0,81600.0
2,0,2394,1030,117,1,0,102000.0
2,0,4335,875,117,1,0,72924.0
4,0,3141,2160,102,1,0,1062000.0
4,0,3141,1803,102,1,0,871200.0
1,3,5337,300,222,0,1,180000.0
1,0,4335,575,117,1,0,55020.0
1,3,7789,310,117,1,0,29760.0
1,0,7787,585,117,1,0,54768.0
1,0,7650,337,117,1,0,69588.0
2,0,2779,1250,79,0,1,228000.0
2,0,2616,1250,62,0,1,276000.0
1,0,7789,470,117,1,0,45120.0
1,0,7789,525,117,1,0,50400.0
1,3,7789,310,117,1,0,29760.0
2,0,3119,880,194,0,1,102000.0
2,0,8226,980,194,0,1,114000.0
1,0,8209,650,194,0,1,87600.0
3,0,8209,1100,194,0,1,144000.0
2,0,8226,980,194,0,1,114000.0
1,0,8209,610,194,0,1,84000.0
2,0,9425,880,194,0,1,98400.0
2,0,1845,1200,79,0,0,192000.0
1,0,7643,360,117,1,0,81600.0
1,0,7643,336,117,1,0,76800.0
1,0,7643,344,117,1,0,77987.99999999999
1,0,7643,324,117,1,0,74400.0
1,0,7643,392,117,1,0,83987.99999999999
1,0,7643,355,117,1,0,80387.99999999999
1,0,7643,323,117,1,0,73188.0
2,0,4443,930,80,0,0,150000.0
4,0,7223,2000,18,0,1,1410000.0
1,0,5525,690,2,0,1,93600.0
1,3,5491,250,8,0,1,90000.0
2,0,2636,750,8,0,1,264000.0
2,0,9286,1011,8,0,0,289200.0
2,0,5922,1100,108,0,1,238800.0
2,0,5425,1050,108,0,1,238800.0
1,0,5346,650,8,0,1,134400.00000000003
2,0,2396,576,117,1,0,102000.0
2,0,2396,658,117,1,0,105000.0
2,0,2396,536,117,1,0,98387.99999999999
2,0,2396,567,117,1,0,100800.0
4,4,7588,3600,117,0,1,300000.0
1,0,7787,397,117,0,0,39720.0
1,3,6003,225,108,0,1,34800.0
1,0,7787,440,117,1,0,41196.0
1,0,7787,650,117,1,0,60852.0
1,3,7787,330,117,1,0,30900.0
1,0,7787,585,117,1,0,54768.0
2,0,5024,1121,117,1,0,113616.0
2,0,2404,950,117,0,0,97200.0
1,0,2404,650,117,0,0,75600.0
5,4,3159,5400,47,0,0,780000.0
4,4,3159,2700,47,0,0,420000.0
3,4,3159,1800,47,0,0,282000.0
4,4,3273,4162,100,0,0,3600000.0
1,0,4536,670,120,1,0,168000.0
3,0,4179,2150,61,0,1,612000.0
2,0,2572,1000,108,0,1,264000.0
2,0,2572,1000,108,0,1,234000.0
2,0,1211,1450,61,0,1,324000.0
3,0,1211,1405,61,0,1,456000.0
3,0,2406,2120,107,0,1,528000.0
3,0,1211,1820,61,0,1,444000.0
3,0,7134,1740,120,0,1,336000.0
2,0,7134,1280,120,0,1,216000.0
2,0,7201,1105,108,0,1,276000.0
3,0,7201,1305,108,0,1,384000.0
3,0,646,2500,120,0,1,348000.0
3,0,7212,1245,62,0,1,360000.0
2,0,4996,1280,61,0,1,276000.0
2,0,3183,1650,61,0,1,306000.0
3,0,3183,1650,61,0,1,420000.0
3,0,4996,1717,61,0,1,420000.0
3,0,2579,1490,107,0,1,348000.0
2,0,2220,838,194,0,1,294000.0
3,0,2220,1400,194,0,1,540000.0
3,0,4187,1650,8,0,1,468000.0
3,0,2129,1470,147,0,1,678000.0
